230
0.040000200271606445
0.203198343515, -0.0407061129808, 2.06735634804, 2, 0, 0.186714634299, 0.279948294163, 2.14712643623, 2, 1, 0.169652357697, 0.586840569973, 2.21256446838, 2, 2, 0.150605738163, 0.760803699493, 2.24210786819, 2, 3, -0.0194743983448, 0.424614816904, 2.22055530548, 2, 4, -0.225792959332, 0.333268135786, 2.27276611328, 2, 5, -0.424966335297, 0.463121652603, 2.25693511963, 2, 6, -0.491929203272, 0.525748372078, 2.26725959778, 2, 7, 0.360036104918, 0.460807919502, 2.16747379303, 2, 8, 0.614087820053, 0.372068703175, 2.13923764229, 2, 9, 0.721653819084, 0.597841262817, 2.06913208961, 2, 10, 0.749672055244, 0.671839773655, 2.0490026474, 2, 11, 0.113272875547, -0.050017978996, 2.03603172302, 2, 12, 0.0939815416932, -0.490440309048, 1.98014378548, 2, 13, 0.077803812921, -0.854158580303, 1.94939172268, 2, 14, 0.0327550135553, -0.901911437511, 1.82898426056, 2, 15, 0.285253554583, -0.0297201070935, 2.01919960976, 2, 16, 0.354018986225, -0.42259401083, 1.93766224384, 2, 17, 0.418007791042, -0.808605074883, 1.89971101284, 2, 18, 0.393665581942, -0.820521891117, 1.73576259613, 2, 19, 0.174021661282, 0.511888206005, 2.19862723351, 2, 20, -0.543596208096, 0.590937197208, 2.27119541168, 2, 21, -0.458590060472, 0.580294132233, 2.26638460159, 2, 22, 0.795366406441, 0.74952018261, 2.018627882, 2, 23, 0.771421611309, 0.655293285847, 2.00750398636, 2, 24, 
0.5190735459327698, -0.04545566812157631, 0.9723788499832153, 0.22893914580345154, 
0.05800008773803711
0.203151956201, -0.0405189730227, 2.0671942234, 2, 0, 0.186650499701, 0.280083447695, 2.1469604969, 2, 1, 0.169603258371, 0.586917102337, 2.21246814728, 2, 2, 0.149935528636, 0.761188328266, 2.24152565002, 2, 3, -0.019688706845, 0.424717277288, 2.21998739243, 2, 4, -0.227196186781, 0.332653164864, 2.27308320999, 2, 5, -0.423533588648, 0.465210139751, 2.25815272331, 2, 6, -0.488788038492, 0.528722345829, 2.27010321617, 2, 7, 0.359858036041, 0.461205303669, 2.16729545593, 2, 8, 0.614147305489, 0.372657269239, 2.13873934746, 2, 9, 0.721127450466, 0.598992824554, 2.06832242012, 2, 10, 0.747117638588, 0.675162792206, 2.0498726368, 2, 11, 0.113227151334, -0.0499243848026, 2.03594207764, 2, 12, 0.0938396155834, -0.490604698658, 1.98012542725, 2, 13, 0.0777868032455, -0.854223549366, 1.9493997097, 2, 14, 0.0336272455752, -0.904015660286, 1.83243608475, 2, 15, 0.285222351551, -0.0294321682304, 2.01895451546, 2, 16, 0.353995293379, -0.422720104456, 1.93760049343, 2, 17, 0.418014198542, -0.808591723442, 1.89970326424, 2, 18, 0.393758744001, -0.820496380329, 1.73574113846, 2, 19, 0.173967972398, 0.511977016926, 2.19851136208, 2, 20, -0.541220366955, 0.594230234623, 2.27395129204, 2, 21, -0.456238299608, 0.579308390617, 2.26474380493, 2, 22, 0.794503033161, 0.753179907799, 2.02806854248, 2, 23, 0.766977727413, 0.667093038559, 2.0048224926, 2, 24, 
0.5190735459327698, -0.04545566812157631, 0.9723788499832153, 0.22893914580345154, 
0.07400012016296387
0.203151956201, -0.0405189730227, 2.0671942234, 2, 0, 0.186650499701, 0.280083447695, 2.1469604969, 2, 1, 0.169603258371, 0.586917102337, 2.21246814728, 2, 2, 0.149935528636, 0.761188328266, 2.24152565002, 2, 3, -0.019688706845, 0.424717277288, 2.21998739243, 2, 4, -0.227196186781, 0.332653164864, 2.27308320999, 2, 5, -0.423533588648, 0.465210139751, 2.25815272331, 2, 6, -0.488788038492, 0.528722345829, 2.27010321617, 2, 7, 0.359858036041, 0.461205303669, 2.16729545593, 2, 8, 0.614147305489, 0.372657269239, 2.13873934746, 2, 9, 0.721127450466, 0.598992824554, 2.06832242012, 2, 10, 0.747117638588, 0.675162792206, 2.0498726368, 2, 11, 0.113227151334, -0.0499243848026, 2.03594207764, 2, 12, 0.0938396155834, -0.490604698658, 1.98012542725, 2, 13, 0.0777868032455, -0.854223549366, 1.9493997097, 2, 14, 0.0336272455752, -0.904015660286, 1.83243608475, 2, 15, 0.285222351551, -0.0294321682304, 2.01895451546, 2, 16, 0.353995293379, -0.422720104456, 1.93760049343, 2, 17, 0.418014198542, -0.808591723442, 1.89970326424, 2, 18, 0.393758744001, -0.820496380329, 1.73574113846, 2, 19, 0.173967972398, 0.511977016926, 2.19851136208, 2, 20, -0.541220366955, 0.594230234623, 2.27395129204, 2, 21, -0.456238299608, 0.579308390617, 2.26474380493, 2, 22, 0.794503033161, 0.753179907799, 2.02806854248, 2, 23, 0.766977727413, 0.667093038559, 2.0048224926, 2, 24, 
0.5190735459327698, -0.04545566812157631, 0.9723788499832153, 0.22893914580345154, 
0.09000015258789062
0.203067988157, -0.0403313860297, 2.06681442261, 2, 0, 0.186563074589, 0.28026920557, 2.14655256271, 2, 1, 0.169547617435, 0.587080836296, 2.21215105057, 2, 2, 0.149454236031, 0.761439323425, 2.24110150337, 2, 3, -0.0198359768838, 0.424724280834, 2.21954965591, 2, 4, -0.227128177881, 0.332551658154, 2.27293395996, 2, 5, -0.422148376703, 0.467210054398, 2.25954222679, 2, 6, -0.486508339643, 0.531784772873, 2.27105951309, 2, 7, 0.359611093998, 0.461527645588, 2.16714096069, 2, 8, 0.613807618618, 0.373281061649, 2.13794851303, 2, 9, 0.719416499138, 0.599207997322, 2.0680103302, 2, 10, 0.743887603283, 0.676934361458, 2.04830145836, 2, 11, 0.113118380308, -0.0496757924557, 2.03533005714, 2, 12, 0.0938597545028, -0.490495532751, 1.97999811172, 2, 13, 0.0778001919389, -0.854096889496, 1.9493021965, 2, 14, 0.033194988966, -0.901273608208, 1.8274974823, 2, 15, 0.285167783499, -0.0293172858655, 2.01876330376, 2, 16, 0.353977054358, -0.422742664814, 1.93751013279, 2, 17, 0.417988717556, -0.808641791344, 1.89964807034, 2, 18, 0.393780112267, -0.820537626743, 1.73567867279, 2, 19, 0.173903912306, 0.512145459652, 2.19816565514, 2, 20, -0.538660407066, 0.599399030209, 2.27720880508, 2, 21, -0.45200407505, 0.582544982433, 2.26743769646, 2, 22, 0.78455811739, 0.750844299793, 2.02076482773, 2, 23, 0.767380058765, 0.660014986992, 2.00794100761, 2, 24, 
0.5190735459327698, -0.04545566812157631, 0.9723788499832153, 0.22893914580345154, 
0.10800004005432129
0.203067988157, -0.0403313860297, 2.06681442261, 2, 0, 0.186563074589, 0.28026920557, 2.14655256271, 2, 1, 0.169547617435, 0.587080836296, 2.21215105057, 2, 2, 0.149454236031, 0.761439323425, 2.24110150337, 2, 3, -0.0198359768838, 0.424724280834, 2.21954965591, 2, 4, -0.227128177881, 0.332551658154, 2.27293395996, 2, 5, -0.422148376703, 0.467210054398, 2.25954222679, 2, 6, -0.486508339643, 0.531784772873, 2.27105951309, 2, 7, 0.359611093998, 0.461527645588, 2.16714096069, 2, 8, 0.613807618618, 0.373281061649, 2.13794851303, 2, 9, 0.719416499138, 0.599207997322, 2.0680103302, 2, 10, 0.743887603283, 0.676934361458, 2.04830145836, 2, 11, 0.113118380308, -0.0496757924557, 2.03533005714, 2, 12, 0.0938597545028, -0.490495532751, 1.97999811172, 2, 13, 0.0778001919389, -0.854096889496, 1.9493021965, 2, 14, 0.033194988966, -0.901273608208, 1.8274974823, 2, 15, 0.285167783499, -0.0293172858655, 2.01876330376, 2, 16, 0.353977054358, -0.422742664814, 1.93751013279, 2, 17, 0.417988717556, -0.808641791344, 1.89964807034, 2, 18, 0.393780112267, -0.820537626743, 1.73567867279, 2, 19, 0.173903912306, 0.512145459652, 2.19816565514, 2, 20, -0.538660407066, 0.599399030209, 2.27720880508, 2, 21, -0.45200407505, 0.582544982433, 2.26743769646, 2, 22, 0.78455811739, 0.750844299793, 2.02076482773, 2, 23, 0.767380058765, 0.660014986992, 2.00794100761, 2, 24, 
0.5190735459327698, -0.04545566812157631, 0.9723788499832153, 0.22893914580345154, 
0.12400007247924805
0.202940240502, -0.0402012728155, 2.06646800041, 2, 0, 0.186355918646, 0.280415058136, 2.14601325989, 2, 1, 0.169299975038, 0.587232410908, 2.21151733398, 2, 2, 0.14913380146, 0.761429011822, 2.24049806595, 2, 3, -0.0199332404882, 0.424751341343, 2.21919679642, 2, 4, -0.227182269096, 0.332633256912, 2.27280569077, 2, 5, -0.420580506325, 0.468173772097, 2.26024007797, 2, 6, -0.485349327326, 0.536134541035, 2.27232122421, 2, 7, 0.359335362911, 0.461975157261, 2.16674518585, 2, 8, 0.614215672016, 0.374110639095, 2.13703083992, 2, 9, 0.718208432198, 0.601226449013, 2.06673979759, 2, 10, 0.741782605648, 0.679351806641, 2.04696440697, 2, 11, 0.112991288304, -0.0495980717242, 2.03498411179, 2, 12, 0.0938397422433, -0.490238249302, 1.97973918915, 2, 13, 0.0778008550406, -0.854085385799, 1.94929015636, 2, 14, 0.0340647995472, -0.901920199394, 1.82951140404, 2, 15, 0.285050272942, -0.0291527602822, 2.01843547821, 2, 16, 0.353937864304, -0.422742724419, 1.9373306036, 2, 17, 0.418052077293, -0.808710932732, 1.89951634407, 2, 18, 0.39378029108, -0.820625424385, 1.73556029797, 2, 19, 0.173664301634, 0.512294232845, 2.19754695892, 2, 20, -0.532799422741, 0.600220143795, 2.28091239929, 2, 21, -0.450952798128, 0.587504088879, 2.26813340187, 2, 22, 0.784075438976, 0.754996240139, 2.01543235779, 2, 23, 0.760787904263, 0.662591278553, 2.00488209724, 2, 24, 
0.5190735459327698, -0.04545566812157631, 0.9723788499832153, 0.22893914580345154, 
0.14100003242492676
0.202940240502, -0.0402012728155, 2.06646800041, 2, 0, 0.186355918646, 0.280415058136, 2.14601325989, 2, 1, 0.169299975038, 0.587232410908, 2.21151733398, 2, 2, 0.14913380146, 0.761429011822, 2.24049806595, 2, 3, -0.0199332404882, 0.424751341343, 2.21919679642, 2, 4, -0.227182269096, 0.332633256912, 2.27280569077, 2, 5, -0.420580506325, 0.468173772097, 2.26024007797, 2, 6, -0.485349327326, 0.536134541035, 2.27232122421, 2, 7, 0.359335362911, 0.461975157261, 2.16674518585, 2, 8, 0.614215672016, 0.374110639095, 2.13703083992, 2, 9, 0.718208432198, 0.601226449013, 2.06673979759, 2, 10, 0.741782605648, 0.679351806641, 2.04696440697, 2, 11, 0.112991288304, -0.0495980717242, 2.03498411179, 2, 12, 0.0938397422433, -0.490238249302, 1.97973918915, 2, 13, 0.0778008550406, -0.854085385799, 1.94929015636, 2, 14, 0.0340647995472, -0.901920199394, 1.82951140404, 2, 15, 0.285050272942, -0.0291527602822, 2.01843547821, 2, 16, 0.353937864304, -0.422742724419, 1.9373306036, 2, 17, 0.418052077293, -0.808710932732, 1.89951634407, 2, 18, 0.39378029108, -0.820625424385, 1.73556029797, 2, 19, 0.173664301634, 0.512294232845, 2.19754695892, 2, 20, -0.532799422741, 0.600220143795, 2.28091239929, 2, 21, -0.450952798128, 0.587504088879, 2.26813340187, 2, 22, 0.784075438976, 0.754996240139, 2.01543235779, 2, 23, 0.760787904263, 0.662591278553, 2.00488209724, 2, 24, 
0.5190735459327698, -0.04545566812157631, 0.9723788499832153, 0.22893914580345154, 
0.15600013732910156
0.20286527276, -0.0400144308805, 2.06617188454, 2, 0, 0.186197414994, 0.280574679375, 2.14558243752, 2, 1, 0.169077292085, 0.587352514267, 2.21101546288, 2, 2, 0.148792013526, 0.761369407177, 2.24014353752, 2, 3, -0.0203642491251, 0.424559891224, 2.21877646446, 2, 4, -0.227546527982, 0.332918971777, 2.27259016037, 2, 5, -0.419620752335, 0.468994379044, 2.26070284843, 2, 6, -0.485965877771, 0.541976451874, 2.27553915977, 2, 7, 0.359180778265, 0.462278753519, 2.1664557457, 2, 8, 0.61416208744, 0.374448239803, 2.1364774704, 2, 9, 0.716453433037, 0.601223409176, 2.06575036049, 2, 10, 0.739192008972, 0.680613636971, 2.04673624039, 2, 11, 0.11291257292, -0.0494145229459, 2.03455328941, 2, 12, 0.0938690379262, -0.490082263947, 1.97962749004, 2, 13, 0.0777765214443, -0.85412800312, 1.94930028915, 2, 14, 0.0340114422143, -0.901959836483, 1.82957839966, 2, 15, 0.284985721111, -0.0289861764759, 2.01825857162, 2, 16, 0.35387378931, -0.422626972198, 1.93722712994, 2, 17, 0.418042063713, -0.808713197708, 1.89951300621, 2, 18, 0.393775105476, -0.820637404919, 1.73555850983, 2, 19, 0.173456773162, 0.512423157692, 2.19705748558, 2, 20, -0.53025329113, 0.602243602276, 2.28032922745, 2, 21, -0.446417927742, 0.589160084724, 2.27214312553, 2, 22, 0.776525855064, 0.755091845989, 2.01359796524, 2, 23, 0.757533252239, 0.660430133343, 2.00613641739, 2, 24, 
0.5190735459327698, -0.04545566812157631, 0.9723788499832153, 0.22893914580345154, 
0.17400002479553223
0.20286527276, -0.0400144308805, 2.06617188454, 2, 0, 0.186197414994, 0.280574679375, 2.14558243752, 2, 1, 0.169077292085, 0.587352514267, 2.21101546288, 2, 2, 0.148792013526, 0.761369407177, 2.24014353752, 2, 3, -0.0203642491251, 0.424559891224, 2.21877646446, 2, 4, -0.227546527982, 0.332918971777, 2.27259016037, 2, 5, -0.419620752335, 0.468994379044, 2.26070284843, 2, 6, -0.485965877771, 0.541976451874, 2.27553915977, 2, 7, 0.359180778265, 0.462278753519, 2.1664557457, 2, 8, 0.61416208744, 0.374448239803, 2.1364774704, 2, 9, 0.716453433037, 0.601223409176, 2.06575036049, 2, 10, 0.739192008972, 0.680613636971, 2.04673624039, 2, 11, 0.11291257292, -0.0494145229459, 2.03455328941, 2, 12, 0.0938690379262, -0.490082263947, 1.97962749004, 2, 13, 0.0777765214443, -0.85412800312, 1.94930028915, 2, 14, 0.0340114422143, -0.901959836483, 1.82957839966, 2, 15, 0.284985721111, -0.0289861764759, 2.01825857162, 2, 16, 0.35387378931, -0.422626972198, 1.93722712994, 2, 17, 0.418042063713, -0.808713197708, 1.89951300621, 2, 18, 0.393775105476, -0.820637404919, 1.73555850983, 2, 19, 0.173456773162, 0.512423157692, 2.19705748558, 2, 20, -0.53025329113, 0.602243602276, 2.28032922745, 2, 21, -0.446417927742, 0.589160084724, 2.27214312553, 2, 22, 0.776525855064, 0.755091845989, 2.01359796524, 2, 23, 0.757533252239, 0.660430133343, 2.00613641739, 2, 24, 
0.5190735459327698, -0.04545566812157631, 0.9723788499832153, 0.22893914580345154, 
0.19000005722045898
0.202707454562, -0.0398753024638, 2.06583142281, 2, 0, 0.185989320278, 0.280484318733, 2.14499735832, 2, 1, 0.168829113245, 0.586930990219, 2.21014142036, 2, 2, 0.148582950234, 0.761193990707, 2.23955106735, 2, 3, -0.0204600505531, 0.424819201231, 2.21816182137, 2, 4, -0.227811157703, 0.333080023527, 2.2725918293, 2, 5, -0.418591946363, 0.469401866198, 2.26091194153, 2, 6, -0.484252989292, 0.544507324696, 2.27357840538, 2, 7, 0.35905122757, 0.462482661009, 2.1659579277, 2, 8, 0.614521682262, 0.374798953533, 2.13562440872, 2, 9, 0.715029895306, 0.601649165154, 2.06518363953, 2, 10, 0.737523376942, 0.681515574455, 2.04439258575, 2, 11, 0.112715654075, -0.0492011904716, 2.03403759003, 2, 12, 0.0938561707735, -0.489915192127, 1.97943818569, 2, 13, 0.0777207687497, -0.853959023952, 1.94919645786, 2, 14, 0.0345570743084, -0.902015209198, 1.83035933971, 2, 15, 0.284875065088, -0.02891818434, 2.01807188988, 2, 16, 0.353793770075, -0.422578573227, 1.93694591522, 2, 17, 0.417829185724, -0.808487534523, 1.89941859245, 2, 18, 0.393606901169, -0.820428550243, 1.73545980453, 2, 19, 0.173217877746, 0.512093067169, 2.1962583065, 2, 20, -0.533252358437, 0.610862195492, 2.27525067329, 2, 21, -0.446212053299, 0.594231724739, 2.2694375515, 2, 22, 0.777116775513, 0.757776379585, 2.01505541801, 2, 23, 0.755862176418, 0.670421540737, 2.00120854378, 2, 24, 
0.5190735459327698, -0.04545566812157631, 0.9723788499832153, 0.22893914580345154, 
0.2070000171661377
0.202707454562, -0.0398753024638, 2.06583142281, 2, 0, 0.185989320278, 0.280484318733, 2.14499735832, 2, 1, 0.168829113245, 0.586930990219, 2.21014142036, 2, 2, 0.148582950234, 0.761193990707, 2.23955106735, 2, 3, -0.0204600505531, 0.424819201231, 2.21816182137, 2, 4, -0.227811157703, 0.333080023527, 2.2725918293, 2, 5, -0.418591946363, 0.469401866198, 2.26091194153, 2, 6, -0.484252989292, 0.544507324696, 2.27357840538, 2, 7, 0.35905122757, 0.462482661009, 2.1659579277, 2, 8, 0.614521682262, 0.374798953533, 2.13562440872, 2, 9, 0.715029895306, 0.601649165154, 2.06518363953, 2, 10, 0.737523376942, 0.681515574455, 2.04439258575, 2, 11, 0.112715654075, -0.0492011904716, 2.03403759003, 2, 12, 0.0938561707735, -0.489915192127, 1.97943818569, 2, 13, 0.0777207687497, -0.853959023952, 1.94919645786, 2, 14, 0.0345570743084, -0.902015209198, 1.83035933971, 2, 15, 0.284875065088, -0.02891818434, 2.01807188988, 2, 16, 0.353793770075, -0.422578573227, 1.93694591522, 2, 17, 0.417829185724, -0.808487534523, 1.89941859245, 2, 18, 0.393606901169, -0.820428550243, 1.73545980453, 2, 19, 0.173217877746, 0.512093067169, 2.1962583065, 2, 20, -0.533252358437, 0.610862195492, 2.27525067329, 2, 21, -0.446212053299, 0.594231724739, 2.2694375515, 2, 22, 0.777116775513, 0.757776379585, 2.01505541801, 2, 23, 0.755862176418, 0.670421540737, 2.00120854378, 2, 24, 
0.5190735459327698, -0.04545566812157631, 0.9723788499832153, 0.22893914580345154, 
0.22300004959106445
0.202598139644, -0.0397100187838, 2.06532907486, 2, 0, 0.185842633247, 0.280614614487, 2.14440131187, 2, 1, 0.168675333261, 0.587036728859, 2.2095489502, 2, 2, 0.148380205035, 0.761274337769, 2.23923420906, 2, 3, -0.0208241790533, 0.42481777072, 2.21721839905, 2, 4, -0.228058055043, 0.333257108927, 2.27243280411, 2, 5, -0.417514741421, 0.470122158527, 2.26126527786, 2, 6, -0.48360440135, 0.547322332859, 2.27466320992, 2, 7, 0.358931779861, 0.462832391262, 2.1654984951, 2, 8, 0.614521741867, 0.37498909235, 2.13465452194, 2, 9, 0.713376939297, 0.601779818535, 2.0642311573, 2, 10, 0.734985232353, 0.680774927139, 2.04237771034, 2, 11, 0.112622328103, -0.0491133034229, 2.03358674049, 2, 12, 0.0937576070428, -0.4898442626, 1.97917449474, 2, 13, 0.0777401179075, -0.853369414806, 1.94914031029, 2, 14, 0.0347740389407, -0.903940916061, 1.83217442036, 2, 15, 0.284756958485, -0.0286881718785, 2.01754212379, 2, 16, 0.353705942631, -0.422686696053, 1.93654561043, 2, 17, 0.417857050896, -0.808611690998, 1.89935946465, 2, 18, 0.39375564456, -0.82054400444, 1.73538482189, 2, 19, 0.173064664006, 0.512202203274, 2.19565796852, 2, 20, -0.527357280254, 0.611692667007, 2.2760078907, 2, 21, -0.445810258389, 0.59670740366, 2.26966667175, 2, 22, 0.776212453842, 0.75941246748, 2.01362109184, 2, 23, 0.752655804157, 0.668023824692, 1.99654555321, 2, 24, 
0.5190735459327698, -0.04545566812157631, 0.9723788499832153, 0.22893914580345154, 
0.2390000820159912
0.202598139644, -0.0397100187838, 2.06532907486, 2, 0, 0.185842633247, 0.280614614487, 2.14440131187, 2, 1, 0.168675333261, 0.587036728859, 2.2095489502, 2, 2, 0.148380205035, 0.761274337769, 2.23923420906, 2, 3, -0.0208241790533, 0.42481777072, 2.21721839905, 2, 4, -0.228058055043, 0.333257108927, 2.27243280411, 2, 5, -0.417514741421, 0.470122158527, 2.26126527786, 2, 6, -0.48360440135, 0.547322332859, 2.27466320992, 2, 7, 0.358931779861, 0.462832391262, 2.1654984951, 2, 8, 0.614521741867, 0.37498909235, 2.13465452194, 2, 9, 0.713376939297, 0.601779818535, 2.0642311573, 2, 10, 0.734985232353, 0.680774927139, 2.04237771034, 2, 11, 0.112622328103, -0.0491133034229, 2.03358674049, 2, 12, 0.0937576070428, -0.4898442626, 1.97917449474, 2, 13, 0.0777401179075, -0.853369414806, 1.94914031029, 2, 14, 0.0347740389407, -0.903940916061, 1.83217442036, 2, 15, 0.284756958485, -0.0286881718785, 2.01754212379, 2, 16, 0.353705942631, -0.422686696053, 1.93654561043, 2, 17, 0.417857050896, -0.808611690998, 1.89935946465, 2, 18, 0.39375564456, -0.82054400444, 1.73538482189, 2, 19, 0.173064664006, 0.512202203274, 2.19565796852, 2, 20, -0.527357280254, 0.611692667007, 2.2760078907, 2, 21, -0.445810258389, 0.59670740366, 2.26966667175, 2, 22, 0.776212453842, 0.75941246748, 2.01362109184, 2, 23, 0.752655804157, 0.668023824692, 1.99654555321, 2, 24, 
0.5190735459327698, -0.04545566812157631, 0.9723788499832153, 0.22893914580345154, 
0.25500011444091797
0.202442392707, -0.0395266003907, 2.06506323814, 2, 0, 0.185773476958, 0.280738979578, 2.14403319359, 2, 1, 0.168714106083, 0.587117910385, 2.20909285545, 2, 2, 0.148285314441, 0.761541128159, 2.23879671097, 2, 3, -0.0209531504661, 0.424830466509, 2.2171163559, 2, 4, -0.228406637907, 0.333494454622, 2.2726380825, 2, 5, -0.416388601065, 0.470442205667, 2.26139378548, 2, 6, -0.483239799738, 0.54686242342, 2.27468657494, 2, 7, 0.358820766211, 0.463024616241, 2.16515803337, 2, 8, 0.614282727242, 0.375225245953, 2.13391447067, 2, 9, 0.712163329124, 0.604183912277, 2.06335759163, 2, 10, 0.734702765942, 0.682185590267, 2.04251623154, 2, 11, 0.112501226366, -0.0489693321288, 2.03335356712, 2, 12, 0.0937875136733, -0.489716410637, 1.97910785675, 2, 13, 0.0777988955379, -0.853394448757, 1.94907832146, 2, 14, 0.0343083515763, -0.903734028339, 1.8321942091, 2, 15, 0.284576028585, -0.0284829810262, 2.01726055145, 2, 16, 0.3536670506, -0.422666996717, 1.93645703793, 2, 17, 0.417989134789, -0.809299230576, 1.89883041382, 2, 18, 0.393797785044, -0.821230888367, 1.73487627506, 2, 19, 0.173075020313, 0.512292146683, 2.19522356987, 2, 20, -0.526387393475, 0.612950026989, 2.280605793, 2, 21, -0.44094735384, 0.586923182011, 2.26211094856, 2, 22, 0.771982252598, 0.758204162121, 2.01146483421, 2, 23, 0.753592014313, 0.671998083591, 1.99840807915, 2, 24, 
0.5190735459327698, -0.04545566812157631, 0.9723788499832153, 0.22893914580345154, 
0.2720000743865967
